864, 0.0
832, 4.072994533999008e-05
800, 2.7848637955685263e-06
768, 0.00011245767382206395
736, 2.156261189156794e-05
704, 2.1815786112711066e-05
672, 0.0003201903746230528
640, 0.0004098903027625056
608, 7.001895573921502e-05
576, 7.299903518287465e-05
544, 0.0018607626552693546
512, 0.00017519111679575872
480, 0.0010237740934826434
448, 0.0001243937022081809
416, 0.00024554527408326976
384, 0.00020120643603149801
352, 0.002564301190432161
320, 0.0027753740578191355
288, 0.00100543478038162
256, 0.0035576332011260092
224, 0.0016367206699214876
192, 0.0028197890787851065
160, 0.0038602515414822847
128, 0.007230287650600076
96, 0.014539424795657396
64, 0.014048874378204346
