864, 0.0
832, 0.0003865807084366679
800, 0.00111412593832938
768, 0.0018000152776949108
736, 0.0019475789740681648
704, 0.00038872702862136066
672, 0.0007313805690500885
640, 0.0006233179592527449
608, 0.0007463288784492761
576, 0.007054777815937996
544, 0.0016074087470769882
512, 0.0015913400566205382
480, 0.0022906747180968523
448, 0.001669407996814698
416, 0.005531257716938853
384, 0.0035169178736396134
352, 0.0021348022273741663
320, 0.0016283889999613166
288, 0.004531397658865899
256, 0.003936469554901123
224, 0.005321848439052701
192, 0.01273779897019267
160, 0.010068603325635195
128, 0.016681239241734147
96, 0.01595420390367508
64, 0.021751245018094778
