921.6, 0.4498054102659225
896, 0.4499416358470917
864, 0.44979022455215456
832, 0.4498917601108551
800, 0.44956421995162965
768, 0.45043192148208616
736, 0.44971280097961425
704, 0.45008058869838713
672, 0.4499127277135849
640, 0.4497476441860199
608, 0.4498065483570099
576, 0.45056000459194184
544, 0.4501353392601013
512, 0.44950046384334563
480, 0.4492810890674591
448, 0.449686715722084
416, 0.450120823264122
384, 0.44958037543296814
352, 0.4496290298700333
320, 0.4500162147283554
288, 0.4497540727853775
256, 0.44970566022396086
224, 0.44984988343715665
192, 0.4504371280670166
160, 0.45015403044223784
128, 0.450439041852951
96, 0.4499576221704483
64, 0.4498427666425705
