864, 0.4498490476608276
832, 0.4498295519351959
800, 0.4498372542858124
768, 0.450097564458847
736, 0.44982914674282076
704, 0.44967988777160645
672, 0.4503896814584732
640, 0.44963574171066284
608, 0.4503323596715927
576, 0.4492952208518982
544, 0.44989678025245666
512, 0.4493682636022568
480, 0.4498823858499527
448, 0.44987679862976077
416, 0.4501463721990585
384, 0.4495764083862305
352, 0.4494947519302368
320, 0.4501694624423981
288, 0.4497633213996887
256, 0.45020466554164884
224, 0.45084556519985197
192, 0.45035223972797395
160, 0.450371340751648
128, 0.4508182419538498
96, 0.45210251939296725
64, 0.4531717121601105
