921.6, 0.45001727974414824
896, 0.44972314274311065
864, 0.45039354455471037
832, 0.44968533897399904
800, 0.4499476673603058
768, 0.45022302997112273
736, 0.4500157557725906
704, 0.4499037194252014
672, 0.44991194987297056
640, 0.44985683751106265
608, 0.4496907094717026
576, 0.45022530674934386
544, 0.4496935852766037
512, 0.4506251564025879
480, 0.44971221697330477
448, 0.4502521880865097
416, 0.44959997820854186
384, 0.44927862370014193
352, 0.45079459095001223
320, 0.4497007101774216
288, 0.44976417887210846
256, 0.4491661821603775
224, 0.44980763387680056
192, 0.44991856861114504
160, 0.45032464945316314
128, 0.4503512167930603
96, 0.4502769944667816
64, 0.450294322013855
