864, 0.44963984537124635
832, 0.44957101595401766
800, 0.449553496837616
768, 0.4495162160396576
736, 0.4501721498966217
704, 0.45020790612697603
672, 0.4496434954404831
640, 0.449957754611969
608, 0.45061311101913454
576, 0.44992019987106324
544, 0.45021774876117704
512, 0.4501506034135819
480, 0.45006308245658877
448, 0.4496212427616119
416, 0.4501035120487213
384, 0.45048271453380584
352, 0.45021716117858884
320, 0.44960368013381957
288, 0.45020866417884825
256, 0.44986474430561063
224, 0.4497110184431076
192, 0.4500639836788177
160, 0.45026904773712156
128, 0.4501104383468628
96, 0.4495774255990982
64, 0.4500644007921219
