987.4, 0.4499310129880905
960, 0.4502089915275574
928, 0.4497877299785614
896, 0.44984056091308594
864, 0.4502478963136673
832, 0.44966058218479155
800, 0.44997430908679964
768, 0.44989561653137206
736, 0.4500235366821289
704, 0.44998345720767974
672, 0.4498803129196167
640, 0.4500178426504135
608, 0.44997831630706786
576, 0.4501990761756897
544, 0.450443719625473
512, 0.44980028212070466
480, 0.4499948672056198
448, 0.4494054751396179
416, 0.44972009587287903
384, 0.45010888719558717
352, 0.4500135657787323
320, 0.44998810029029845
288, 0.4503251092433929
256, 0.45036365449428556
224, 0.45009640967845915
192, 0.4499309002161026
160, 0.449873552441597
128, 0.4498457601070404
96, 0.45053344810009005
64, 0.4498616507053375
