987.4, 0.44993671441078187
960, 0.44959404873847963
928, 0.4500228251218796
896, 0.4499322907924652
864, 0.4496639302968979
832, 0.44995144033432005
800, 0.4504418371915817
768, 0.4494729766845703
736, 0.4502446391582489
704, 0.4501040054559708
672, 0.4496810303926468
640, 0.4498121807575226
608, 0.4499129878282547
576, 0.44998590552806855
544, 0.45037538766860963
512, 0.4502127693891525
480, 0.4501340664625168
448, 0.4497567366361618
416, 0.44976200771331787
384, 0.4504498405456543
352, 0.44986302638053893
320, 0.45026337790489196
288, 0.4499612514972687
256, 0.4495203379392624
224, 0.4495462795495987
192, 0.4505896096229553
160, 0.4495705729722977
128, 0.4496842594146728
96, 0.4492310765981674
64, 0.4500720689296722
