921.6, 0.45008129394054414
896, 0.4493562923669815
864, 0.45003470623493197
832, 0.44957332396507266
800, 0.4497607870101929
768, 0.45040678107738497
736, 0.44992615342140196
704, 0.4496659200191498
672, 0.44944557213783265
640, 0.44994013249874115
608, 0.44991712653636934
576, 0.44998427867889407
544, 0.4503349452018738
512, 0.44956694293022154
480, 0.4496053333282471
448, 0.4504221351146698
416, 0.44992201852798464
384, 0.44961241137981417
352, 0.44972351503372193
320, 0.4497809767723083
288, 0.4504253386259079
256, 0.4499751833677292
224, 0.4504307215213776
192, 0.4502598524093628
160, 0.4503718229532242
128, 0.45033334112167356
96, 0.4497020202875137
64, 0.45028150248527526
